season,episode,speaker,Symptom,Test,Drug,Procedure,Intent,diagnosis_stage,Sarcasm,Emotion,Organ,correct_prediction,model_prediction,text,medical_entities,text_clean,intent_norm,emotion_norm,organ_norm,diagnosis_stage_norm,sarcasm_label,has_symptom,has_test,has_drug,has_procedure,entity_count,entity_types
1,22,House,polinöropati,,,,tanı,tanı,0,nötr,sinir sistemi,nörosistiserkozis,,Hastada yaygın sinir hasarı gelişmiş.,"[{""text"":""polinöropati"",""type"":""Disease""}]",hastada yaygın sinir hasarı gelişmiş.,tanı,nötr,sinir sistemi,tanı,not_sarcastic,True,False,False,False,1,Disease:1
1,22,House,deliryum,,,,tanı,tanı,0,nötr,beyin,nörosistiserkozis,,Hastada gerçeklikten kopma ve yanlış inançlar mevcut.,"[{""text"":""deliryum"",""type"":""Disease""}]",hastada gerçeklikten kopma ve yanlış inançlar mevcut.,tanı,nötr,beyin,tanı,not_sarcastic,True,False,False,False,1,Disease:1
1,22,House,akut intermittan porfiri,,,,tanı,tanı,0,nötr,,nörosistiserkozis,,Bulgular akut intermittan porfiri ile uyumlu.,"[{""text"":""porfiri"",""type"":""Disease""}]",bulgular akut intermittan porfiri ile uyumlu.,tanı,nötr,unknown,tanı,not_sarcastic,True,False,False,False,1,Disease:1
1,22,House,porfiri atağı,,,,açıklama,değerlendirme,0,nötr,,nörosistiserkozis,,Hastalık ataklar halinde ortaya çıkabilir.,"[{""text"":""atak"",""type"":""Disease""}]",hastalık ataklar halinde ortaya çıkabilir.,açıklama,nötr,unknown,değerlendirme,not_sarcastic,True,False,False,False,1,Disease:1
1,22,House,negatif laboratuvar,,,,açıklama,değerlendirme,0,nötr,,nörosistiserkozis,,Rutin kan ve idrar testleri hastalığı göstermeyebilir.,"[{""text"":""test"",""type"":""Test""}]",rutin kan ve idrar testleri hastalığı göstermeyebilir.,açıklama,nötr,unknown,değerlendirme,not_sarcastic,True,False,False,False,1,Test:1
1,22,House,ışık hassasiyeti,,,,açıklama,değerlendirme,0,nötr,göz,nörosistiserkozis,,Hastada ışığa karşı hassasiyet gelişmiş olabilir.,"[{""text"":""ışık"",""type"":""Symptom""}]",hastada ışığa karşı hassasiyet gelişmiş olabilir.,açıklama,nötr,göz,değerlendirme,not_sarcastic,True,False,False,False,1,Symptom:1
1,22,House,hematin tedavisi,,hematin,,tedavi,tedavi,0,nötr,,nörosistiserkozis,,Hastaya hematin verilmesi planlandı.,"[{""text"":""hematin"",""type"":""Drug""}]",hastaya hematin verilmesi planlandı.,tedavi,nötr,unknown,tedavi,not_sarcastic,True,False,True,False,1,Drug:1
1,22,House,glukoz tedavisi,,glukoz,,tedavi,tedavi,0,nötr,,nörosistiserkozis,,Yüksek doz glukoz tedavisi uygulanabilir.,"[{""text"":""glukoz"",""type"":""Drug""}]",yüksek doz glukoz tedavisi uygulanabilir.,tedavi,nötr,unknown,tedavi,not_sarcastic,True,False,True,False,1,Drug:1
1,22,House,barbitürat tetikleyici,,,,açıklama,değerlendirme,0,nötr,,nörosistiserkozis,,Barbitüratlar hastalık atağını tetikleyebilir.,"[{""text"":""barbitürat"",""type"":""Drug""}]",barbitüratlar hastalık atağını tetikleyebilir.,açıklama,nötr,unknown,değerlendirme,not_sarcastic,True,False,False,False,1,Drug:1
1,22,House,alkol tetikleyici,,,,açıklama,değerlendirme,0,nötr,,nörosistiserkozis,,Alkol tüketimi atak başlatabilir.,"[{""text"":""alkol"",""type"":""Drug""}]",alkol tüketimi atak başlatabilir.,açıklama,nötr,unknown,değerlendirme,not_sarcastic,True,False,False,False,1,Drug:1
1,22,House,protein yüklenmesi,,,,açıklama,değerlendirme,0,nötr,,nörosistiserkozis,,Yüksek protein alımı hastalığı tetikleyebilir.,"[{""text"":""protein"",""type"":""Disease""}]",yüksek protein alımı hastalığı tetikleyebilir.,açıklama,nötr,unknown,değerlendirme,not_sarcastic,True,False,False,False,1,Disease:1
1,22,House,genetik test,HMB sentetaz testi,,,test,test,0,nötr,,nörosistiserkozis,,HMB sentetaz mutasyonu için genetik test istendi.,"[{""text"":""genetik"",""type"":""Test""}]",hmb sentetaz mutasyonu için genetik test istendi.,test,nötr,unknown,test,not_sarcastic,True,True,False,False,1,Test:1
1,22,House,,,,,açıklama,yok,0,nötr,,,,Henüz kesin bir sonuca ulaşamadık.,[],henüz kesin bir sonuca ulaşamadık.,açıklama,nötr,unknown,unknown,not_sarcastic,False,False,False,False,0,
1,22,House,ölümcül atak,,,,açıklama,değerlendirme,0,nötr,,nörosistiserkozis,,Bir sonraki atak ölümcül olabilir.,"[{""text"":""ölüm"",""type"":""Disease""}]",bir sonraki atak ölümcül olabilir.,açıklama,nötr,unknown,değerlendirme,not_sarcastic,True,False,False,False,1,Disease:1
1,22,House,stabil dönem,,,,açıklama,değerlendirme,0,nötr,,nörosistiserkozis,,Ataklar arasında hasta stabil kalabilir.,"[{""text"":""stabil"",""type"":""Disease""}]",ataklar arasında hasta stabil kalabilir.,açıklama,nötr,unknown,değerlendirme,not_sarcastic,True,False,False,False,1,Disease:1
2,1,Cindy,Öksürük,Fiziksel,-,Röntgen,Muayene,İlk tanı,0,Ciddi,Ağız,Kanser,,"Eh. Hafif öksürük, önemli değil.","[{""text"": ""Öksürük"", ""type"": ""Symptom""}]","eh. hafif öksürük, önemli değil.",muayene,ciddi,ağız,ilk tanı,not_sarcastic,True,True,True,True,1,Symptom:1
2,1,Cindy,Anemik,Evet,-,Test,Hikaye,İlk tanı,0,Ciddi,Kan testi,,,"Üniversitede iş buldum. Sağlık onayı istiyorlar. Biraz anemikmişim, test yaptırdılar.","[{""text"": ""Anemik"", ""type"": ""Symptom""}]","üniversitede iş buldum. sağlık onayı istiyorlar. biraz anemikmişim, test yaptırdılar.",hikaye,ciddi,kan testi,ilk tanı,not_sarcastic,True,True,True,True,1,Symptom:1
2,1,Cindy,Ölüm,-,-,-,Hikaye,İlk tanı,0,Ciddi,,,,"Bildiğim kadarıyla hayır. Annem ben çocukken kanserden öldü, babamın kalbi de birkaç yıl önce durdu.","[{""text"": ""Ölüm"", ""type"": ""Symptom""}]","bildiğim kadarıyla hayır. annem ben çocukken kanserden öldü, babamın kalbi de birkaç yıl önce durdu.",hikaye,ciddi,unknown,ilk tanı,not_sarcastic,True,True,True,True,1,Symptom:1
2,1,House,Mavi Dudak ve Tırnak,Muayene,-,Entübe edilip solunum cihazına bağlanması gerekiyor.,Muayene,İlk tanı,0,Ciddi,"El, Dudak",Hipoksik,,Tırnaklarda ve dudaklarda mavimsi bir ton,"[{""text"": ""Mavi Dudak ve Tırnak"", ""type"": ""Symptom""}]",tırnaklarda ve dudaklarda mavimsi bir ton,muayene,ciddi,"el, dudak",ilk tanı,not_sarcastic,True,True,True,True,1,Symptom:1
2,1,House,Skuamöz hücreli kanser,Röntgen,-,-,Onay,Onay,0,Umursamaz,Akciğer,Akciğer Kanseri,,"Ona bunu söylememeliydin. Akciğerinde metastaz yapmış skuamöz hücreli kanser var, en fazla altı ay ömrü kaldı.","[{""text"": ""Skuamöz hücreli kanser"", ""type"": ""Symptom""}]","ona bunu söylememeliydin. akciğerinde metastaz yapmış skuamöz hücreli kanser var, en fazla altı ay ömrü kaldı.",onay,umursamaz,akciğer,onay,not_sarcastic,True,True,True,True,1,Symptom:1
2,1,House,Lenf düğümleri,Röntgen,-,-,Onay,Onay,0,Ciddi,Akciğer,Akciğer Kanseri,,"Diğer akciğerinde de şişmiş hiler lenf düğümleri olmasaydı, mümkün olabilirdi.","[{""text"": ""Lenf düğümleri"", ""type"": ""Symptom""}]","diğer akciğerinde de şişmiş hiler lenf düğümleri olmasaydı, mümkün olabilirdi.",onay,ciddi,akciğer,onay,not_sarcastic,True,True,True,True,1,Symptom:1
2,1,Cameron,"Skuamöz hücreli kanser, Lenf düğümleri",Röntgen,-,-,Alternatif bulmak,İlk tanıyı reddetmek,0,Ciddi,Akciğer,,,"En azından başka fikirler üzerinde beyin fırtınası yapabilir miyiz? [Röntgeni alıp ışıklı panoya koyuyor.] Teşekkür ederim. [Panoya yazmaya başlıyor.] Hala zatürre ve sarkoidoz olabileceğini düşünüyorum, ancak tüberküloz olup olmadığını kontrol etmeli ve kesinlikle kalp yetmezliğini elemeliyiz. [House'un panoya ""inkar, öfke, pazarlık, depresyon, kabullenme"" yazdığını görüyor.] Ölümün beş aşaması.","[{""text"": ""Skuamöz hücreli kanser"", ""type"": ""Symptom""}, {""text"": ""Lenf düğümleri"", ""type"": ""Symptom""}]","en azından başka fikirler üzerinde beyin fırtınası yapabilir miyiz? [röntgeni alıp ışıklı panoya koyuyor.] teşekkür ederim. [panoya yazmaya başlıyor.] hala zatürre ve sarkoidoz olabileceğini düşünüyorum, ancak tüberküloz olup olmadığını kontrol etmeli ve kesinlikle kalp yetmezliğini elemeliyiz. [house'un panoya ""inkar, öfke, pazarlık, depresyon, kabullenme"" yazdığını görüyor.] ölümün beş aşaması.",alternatif bulmak,ciddi,akciğer,ilk tanıyı reddetmek,not_sarcastic,True,True,True,True,2,Symptom:2
2,1,House,"Taşikardi, akciğer ödemi",EKG,-,-,Tanı koymak,Tanı koymak,0,Ciddi,"Kalp, Akciğer",,,"Aynen. Şahsen ben bunların hepsinin yeni çağ saçmalığı olduğunu düşünüyorum, ama gözyaşlarıyla dolu, masum bakışlarından sanırım demek istediğimi anlattım. Şimdi git ve Cindy'ye (adı her neyse) ölmek üzere olduğunu söyle. [Chase ve Foreman'ın oturduğu Teşhis bölümüne girer.] Taşikardi, akciğer ödemi, muhtemel şüpheliler?","[{""text"": ""Taşikardi"", ""type"": ""Symptom""}, {""text"": ""akciğer ödemi"", ""type"": ""Symptom""}]","aynen. şahsen ben bunların hepsinin yeni çağ saçmalığı olduğunu düşünüyorum, ama gözyaşlarıyla dolu, masum bakışlarından sanırım demek istediğimi anlattım. şimdi git ve cindy'ye (adı her neyse) ölmek üzere olduğunu söyle. [chase ve foreman'ın oturduğu teşhis bölümüne girer.] taşikardi, akciğer ödemi, muhtemel şüpheliler?",tanı koymak,ciddi,"kalp, akciğer",tanı koymak,not_sarcastic,True,True,True,True,2,Symptom:2
2,1,Foreman,"Taşikardi, akciğer ödemi",-,,-,Tahmin,Tanı koymak,0,Ciddi,"Kalp, Akciğer",,,"Tamamen saçmalık. Katil olmayı seçtiğiniz için toplumu suçlayamazsınız. Adam muhtemelen eroin bağımlısı, bu da taşikardiyi ve buna bağlı olarak oluşan akciğer ödemini açıklıyor.","[{""text"": ""Taşikardi"", ""type"": ""Symptom""}, {""text"": ""akciğer ödemi"", ""type"": ""Symptom""}]","tamamen saçmalık. katil olmayı seçtiğiniz için toplumu suçlayamazsınız. adam muhtemelen eroin bağımlısı, bu da taşikardiyi ve buna bağlı olarak oluşan akciğer ödemini açıklıyor.",tahmin,ciddi,"kalp, akciğer",tanı koymak,not_sarcastic,True,True,False,True,2,Symptom:2
2,1,House,"Taşikardi, akciğer ödemi","Saç, Kan, İdrar testi",,Test,Uyuşturucu Elemek,Tanı koymak,0,Sıkılmış,"Kalp, Akciğer",,,"Bu adam hapishaneleri biliyor. Yatçılıkla ilgili bir sorumuz olduğunda sana geleceğiz. Tamam, uyuşturucu konusu. Saçını, kanını, idrarını, her şeyini test edelim. [Chase ve Foreman ayağa kalkar, Cameron'ın yüzünde hala öfkeli bir ifade vardır. House eliyle ""sizden sonra"" işareti yapar.]","[{""text"": ""Taşikardi"", ""type"": ""Symptom""}, {""text"": ""akciğer ödemi"", ""type"": ""Symptom""}]","bu adam hapishaneleri biliyor. yatçılıkla ilgili bir sorumuz olduğunda sana geleceğiz. tamam, uyuşturucu konusu. saçını, kanını, idrarını, her şeyini test edelim. [chase ve foreman ayağa kalkar, cameron'ın yüzünde hala öfkeli bir ifade vardır. house eliyle ""sizden sonra"" işareti yapar.]",uyuşturucu elemek,sıkılmış,"kalp, akciğer",tanı koymak,not_sarcastic,True,True,False,True,2,Symptom:2
2,1,Chase,"Taşikardi, akciğer ödemi",,-,Serum Dozu arttırmak,Susuzluk gidermek,Tanı koymak,0,Ciddi,"Kalp, Akciğer",,,"Biraz susuz kalmıştı ve aklı başında değildi. Serum dozunu artırdık, şimdi iyi.","[{""text"": ""Taşikardi"", ""type"": ""Symptom""}, {""text"": ""akciğer ödemi"", ""type"": ""Symptom""}]","biraz susuz kalmıştı ve aklı başında değildi. serum dozunu artırdık, şimdi iyi.",susuzluk gidermek,ciddi,"kalp, akciğer",tanı koymak,not_sarcastic,True,False,True,True,2,Symptom:2
2,1,Foreman,"Taşikardi, akciğer ödemi",Test Sonuçları,,,Uyuşturucu Elendi,Tanı koymak,0,Ciddi,"Kalp, Akciğer",,,"Kan ve idrar testleri temiz çıktı, sisteminde uyuşturucuya dair hiçbir iz yok. [Cameron bir kalem alıp tahtaya yazmak üzereyken… ]","[{""text"": ""Taşikardi"", ""type"": ""Symptom""}, {""text"": ""akciğer ödemi"", ""type"": ""Symptom""}]","kan ve idrar testleri temiz çıktı, sisteminde uyuşturucuya dair hiçbir iz yok. [cameron bir kalem alıp tahtaya yazmak üzereyken… ]",uyuşturucu elendi,ciddi,"kalp, akciğer",tanı koymak,not_sarcastic,True,True,False,False,2,Symptom:2
2,1,Chase,"Taşikardi, akciğer ödemi",Kan Testi sonucu,Karbonhidrat Takviyesi,karbon damlaması,Tanı koymak,Tanı koymak,0,Ciddi,"Kalp, Akciğer",,,Karbonhidrat seviyesi düşük.,"[{""text"": ""Taşikardi"", ""type"": ""Symptom""}, {""text"": ""akciğer ödemi"", ""type"": ""Symptom""}]",karbonhidrat seviyesi düşük.,tanı koymak,ciddi,"kalp, akciğer",tanı koymak,not_sarcastic,True,True,True,True,2,Symptom:2
2,1,Foreman,"Taşikardi, akciğer ödemi",Kan Testi   ,,Kan Almak,Tanı koymak,Teşhisi doğrulamak,0,Ciddi,"Kalp, Akciğer",,,Uyluk atardamarınızdan kan alıyorum.,"[{""text"": ""Taşikardi"", ""type"": ""Symptom""}, {""text"": ""akciğer ödemi"", ""type"": ""Symptom""}]",uyluk atardamarınızdan kan alıyorum.,tanı koymak,ciddi,"kalp, akciğer",teşhisi doğrulamak,not_sarcastic,True,True,False,True,2,Symptom:2
2,1,House,Hipoksi,,,Entübasyon,Tanı koymak,Tanı koymak,0,Ciddi,Akciğer,Hipoksi,,"Dudakları ve tırnakları mavimsi, yeterince oksijen alamıyor.","[{""text"": ""Hipoksi"", ""type"": ""Symptom""}]","dudakları ve tırnakları mavimsi, yeterince oksijen alamıyor.",tanı koymak,ciddi,akciğer,tanı koymak,not_sarcastic,True,False,False,True,1,Symptom:1
2,1,House,Solunum sıkıntısı,,,Ventilatör,Tedavi,Tanı koymak,0,Ciddi,Akciğer,Akciğer ödemi,,Solunum hızı çok yüksek ve akciğerlerinde sıvı var.,"[{""text"": ""Solunum sıkıntısı"", ""type"": ""Symptom""}]",solunum hızı çok yüksek ve akciğerlerinde sıvı var.,tedavi,ciddi,akciğer,tanı koymak,not_sarcastic,True,False,False,True,1,Symptom:1
2,1,House,Taşikardi,,,Ambulans çağırma,Tanı koymak,Tanı koymak,1,Ciddi,Kalp,Kardiyak problem,,Kalbi o kadar hızlı atıyor ki düzgün kan pompalayamıyor.,"[{""text"": ""Taşikardi"", ""type"": ""Symptom""}]",kalbi o kadar hızlı atıyor ki düzgün kan pompalayamıyor.,tanı koymak,ciddi,kalp,tanı koymak,sarcastic,True,False,False,True,1,Symptom:1
2,1,Cameron,Öksürük,Röntgen,,İnceleme,Tanı koymak,İlk tanı,0,Ciddi,Akciğer,Akciğer hastalığı,,"Sadece hafif bir öksürüğüm var, önemli bir şey değil.","[{""text"": ""Öksürük"", ""type"": ""Symptom""}]","sadece hafif bir öksürüğüm var, önemli bir şey değil.",tanı koymak,ciddi,akciğer,ilk tanı,not_sarcastic,True,True,False,True,1,Symptom:1
2,1,Wilson,Kitle,Röntgen,,Değerlendirme,Onay,Onay,0,Ciddi,Akciğer,Akciğer kanseri,,Röntgene bakınca tanıyı zaten biliyorsun.,"[{""text"": ""Kitle"", ""type"": ""Symptom""}]",röntgene bakınca tanıyı zaten biliyorsun.,onay,ciddi,akciğer,onay,not_sarcastic,True,True,False,True,1,Symptom:1
2,1,House,Hipoksi,Muayene,,Gözlem,Tanı koymak,Tanı koymak,1,Ciddi,Akciğer,Akciğer ödemi,,"Dudak ve tırnaklarda mavimsi renk var, bu hipoksi demek.","[{""text"": ""Hipoksi"", ""type"": ""Symptom""}]","dudak ve tırnaklarda mavimsi renk var, bu hipoksi demek.",tanı koymak,ciddi,akciğer,tanı koymak,sarcastic,True,True,False,True,1,Symptom:1
2,1,House,Akciğer ödemi,,,Entübasyon,Tedavi,Tanı koymak,0,Ciddi,Akciğer,Akciğer ödemi,,"Akciğerleri sıvıyla dolmuş, hemen entübe edilmeli.","[{""text"": ""Akciğer ödemi"", ""type"": ""Symptom""}]","akciğerleri sıvıyla dolmuş, hemen entübe edilmeli.",tedavi,ciddi,akciğer,tanı koymak,not_sarcastic,True,False,False,True,1,Symptom:1
2,1,Foreman,Taşikardi,Kan testleri,,Analiz,Alternatif,Tanı koymak,0,Ciddi,Kalp,Uyuşturucu,,Belki de eroin kullanımı taşikardiye sebep olmuştur.,"[{""text"": ""Taşikardi"", ""type"": ""Symptom""}]",belki de eroin kullanımı taşikardiye sebep olmuştur.,alternatif,ciddi,kalp,tanı koymak,not_sarcastic,True,True,False,True,1,Symptom:1
2,1,Chase,Taşikardi,Kan testi,,Analiz,Alternatif,Tanı koymak,0,Ciddi,Kalp,Belirsiz,,Ama kan testleri uyuşturucu göstermedi.,"[{""text"": ""Taşikardi"", ""type"": ""Symptom""}]",ama kan testleri uyuşturucu göstermedi.,alternatif,ciddi,kalp,tanı koymak,not_sarcastic,True,True,False,True,1,Symptom:1
2,1,House,Taşikardi,Kan testi,,Analiz,Tanı koymak,Tanı koymak,0,Ciddi,Kalp,Metabolik neden,,"Demek ki sebep uyuşturucu değil, başka bir şey olmalı.","[{""text"": ""Taşikardi"", ""type"": ""Symptom""}]","demek ki sebep uyuşturucu değil, başka bir şey olmalı.",tanı koymak,ciddi,kalp,tanı koymak,not_sarcastic,True,True,False,True,1,Symptom:1
2,1,Foreman,Asidoz,Kan gazı,,Test,Tanı koymak,Tanı koymak,0,Ciddi,Kan,Asidoz,,"Kan gazında pH düşük, metabolik asidoz var.","[{""text"": ""Asidoz"", ""type"": ""Symptom""}]","kan gazında ph düşük, metabolik asidoz var.",tanı koymak,ciddi,kan,tanı koymak,not_sarcastic,True,True,False,True,1,Symptom:1
2,1,Cameron,Asidoz,Kan testi,,Analiz,Tanı koymak,Tanı koymak,0,Ciddi,Kan,Metabolik asidoz,,"Bikarbonat seviyesi düşük, bu asidozu açıklar.","[{""text"": ""Asidoz"", ""type"": ""Symptom""}]","bikarbonat seviyesi düşük, bu asidozu açıklar.",tanı koymak,ciddi,kan,tanı koymak,not_sarcastic,True,True,False,True,1,Symptom:1
2,1,House,Asidoz,,,Analiz,Tanı koymak,Tanı koymak,0,Ciddi,Kan,Anion gap,,"Bu yeni bir bulgu, anion gap asidoz olabilir.","[{""text"": ""Asidoz"", ""type"": ""Symptom""}]","bu yeni bir bulgu, anion gap asidoz olabilir.",tanı koymak,ciddi,kan,tanı koymak,not_sarcastic,True,False,False,True,1,Symptom:1
2,1,Chase,Zehirlenme,,,Analiz,Alternatif,Tanı koymak,0,Ciddi,Kan,Metanol,,Bu tablo metanol zehirlenmesine uyuyor olabilir.,"[{""text"": ""Zehirlenme"", ""type"": ""Symptom""}]",bu tablo metanol zehirlenmesine uyuyor olabilir.,alternatif,ciddi,kan,tanı koymak,not_sarcastic,True,False,False,True,1,Symptom:1
2,1,Cameron,Zehirlenme,,INH,Tedavi,Tanı koymak,Tanı koymak,0,Ciddi,Akciğer,Tüberküloz ilacı,,INH zehirlenmesi tüm belirtileri açıklayabilir.,"[{""text"": ""Zehirlenme"", ""type"": ""Symptom""}]",inh zehirlenmesi tüm belirtileri açıklayabilir.,tanı koymak,ciddi,akciğer,tanı koymak,not_sarcastic,True,False,True,True,1,Symptom:1
2,1,House,Zehirlenme,,,Analiz,Tanı koymak,Tanı koymak,1,Ciddi,Kan,INH zehirlenmesi,,"Evet, bu doğru teşhis gibi görünüyor.","[{""text"": ""Zehirlenme"", ""type"": ""Symptom""}]","evet, bu doğru teşhis gibi görünüyor.",tanı koymak,ciddi,kan,tanı koymak,sarcastic,True,False,False,True,1,Symptom:1
2,1,House,Bradikardi,EKG,Atropin,Enjeksiyon,Tedavi,Tanı koymak,0,Ciddi,Kalp,Bradikardi,,"Kalp hızı 30'a düştü, atropin veriyoruz.","[{""text"": ""Bradikardi"", ""type"": ""Symptom""}]","kalp hızı 30'a düştü, atropin veriyoruz.",tedavi,ciddi,kalp,tanı koymak,not_sarcastic,True,True,True,True,1,Symptom:1
2,1,House,Bilinç bulanıklığı,,,Gözlem,Tanı koymak,Tanı koymak,1,Ciddi,Beyin,Nörolojik,,Hastanın bilinci bulanık ve mantıklı düşünemiyor.,"[{""text"": ""Bilinç bulanıklığı"", ""type"": ""Symptom""}]",hastanın bilinci bulanık ve mantıklı düşünemiyor.,tanı koymak,ciddi,beyin,tanı koymak,sarcastic,True,False,False,True,1,Symptom:1
2,1,Chase,Dehidrasyon,,Serum,Sıvı verme,Tedavi,Tanı koymak,0,Ciddi,Genel,Dehidrasyon,,"Hasta susuz kalmış, serum veriyoruz.","[{""text"": ""Dehidrasyon"", ""type"": ""Symptom""}]","hasta susuz kalmış, serum veriyoruz.",tedavi,ciddi,genel,tanı koymak,not_sarcastic,True,False,True,True,1,Symptom:1
2,1,House,Zehirlenme,,Alkol,Tedavi,Tedavi,Tanı koymak,1,Ciddi,Karaciğer,Metanol zehirlenmesi,,Etil alkol vererek metanol etkisini engelliyoruz.,"[{""text"": ""Zehirlenme"", ""type"": ""Symptom""}]",etil alkol vererek metanol etkisini engelliyoruz.,tedavi,ciddi,karaciğer,tanı koymak,sarcastic,True,False,True,True,1,Symptom:1
2,1,Cameron,Akciğer kitle,Bilgisayarlı Tomografi,,Görüntüleme,Tanı koymak,Tanı koymak,0,Üzgün,Akciğer,Kanser,,Bilgisayarlı Tomografi sonucu kesin değil ama şüpheli.,"[{""text"": ""Akciğer kitle"", ""type"": ""Symptom""}]",bilgisayarlı tomografi sonucu kesin değil ama şüpheli.,tanı koymak,üzgün,akciğer,tanı koymak,not_sarcastic,True,True,False,True,1,Symptom:1
